CPU: Intel Core/i7, speed 2393.98 MHz (estimated)
Counted CPU_CLK_UNHALTED events (Clock cycles when not halted) with a unit mask of 0x00 (No unit mask) count 90000
samples  %        linenr info                 app name                 symbol name
2        4.0e-05  (no location information)   kallsyms                 ____fput
2        4.0e-05  (no location information)   kallsyms                 __cmpxchg_double_slab.isra.47
2        4.0e-05  (no location information)   kallsyms                 __d_instantiate
2        4.0e-05  (no location information)   kallsyms                 __destroy_inode
2        4.0e-05  (no location information)   kallsyms                 __fdget
2        4.0e-05  (no location information)   kallsyms                 __fprop_inc_percpu_max
2        4.0e-05  (no location information)   kallsyms                 __getnstimeofday64
2        4.0e-05  (no location information)   kallsyms                 __legitimize_mnt
2        4.0e-05  (no location information)   kallsyms                 __lookup_mnt
2        4.0e-05  (no location information)   kallsyms                 __mem_cgroup_threshold
2        4.0e-05  (no location information)   kallsyms                 __msecs_to_jiffies
2        4.0e-05  (no location information)   kallsyms                 __queue_work
2        4.0e-05  (no location information)   kallsyms                 activate_page
2        4.0e-05  (no location information)   kallsyms                 always_delete_dentry
2        4.0e-05  (no location information)   kallsyms                 arch_get_unmapped_area_topdown
2        4.0e-05  (no location information)   kallsyms                 atime_needs_update
2        4.0e-05  (no location information)   kallsyms                 autoremove_wake_function
2        4.0e-05  (no location information)   kallsyms                 blk_account_io_completion
2        4.0e-05  (no location information)   kallsyms                 cap_vm_enough_memory
2        4.0e-05  (no location information)   kallsyms                 cmpxchg_double_slab.isra.57
2        4.0e-05  (no location information)   kallsyms                 detach_if_pending
2        4.0e-05  (no location information)   kallsyms                 dev_seq_open
2        4.0e-05  (no location information)   kallsyms                 do_brk
2        4.0e-05  (no location information)   kallsyms                 do_dentry_open
2        4.0e-05  (no location information)   kallsyms                 ehci_irq
2        4.0e-05  (no location information)   kallsyms                 ext4_claim_free_clusters
2        4.0e-05  (no location information)   kallsyms                 ext4_release_io_end
2        4.0e-05  (no location information)   kallsyms                 fib_validate_source
2        4.0e-05  (no location information)   kallsyms                 filemap_map_pages
2        4.0e-05  (no location information)   kallsyms                 free_pgd_range
2        4.0e-05  (no location information)   kallsyms                 generic_exec_single
2        4.0e-05  (no location information)   kallsyms                 get_unused_fd_flags
2        4.0e-05  (no location information)   kallsyms                 hrtimer_init_sleeper
2        4.0e-05  (no location information)   kallsyms                 hrtimer_run_queues
2        4.0e-05  (no location information)   kallsyms                 inode_reserved_space
2        4.0e-05  (no location information)   kallsyms                 int_with_check
2        4.0e-05  (no location information)   kallsyms                 irqd_cfg
2        4.0e-05  (no location information)   kallsyms                 journal_end_buffer_io_sync
2        4.0e-05  (no location information)   kallsyms                 kthread_data
2        4.0e-05  (no location information)   kallsyms                 lockref_put_or_lock
2        4.0e-05  (no location information)   kallsyms                 mem_cgroup_end_page_stat
2        4.0e-05  (no location information)   kallsyms                 mntget
2        4.0e-05  (no location information)   kallsyms                 mntput
2        4.0e-05  (no location information)   kallsyms                 mod_timer
2        4.0e-05  (no location information)   kallsyms                 packet_rcv
2        4.0e-05  (no location information)   kallsyms                 page_mapping
2        4.0e-05  (no location information)   kallsyms                 pid_revalidate
2        4.0e-05  (no location information)   kallsyms                 proc_get_inode
2        4.0e-05  (no location information)   kallsyms                 profile_tick
2        4.0e-05  (no location information)   kallsyms                 put_dec_trunc8
2        4.0e-05  (no location information)   kallsyms                 radix_tree_maybe_preload
2        4.0e-05  (no location information)   kallsyms                 radix_tree_next_chunk
2        4.0e-05  (no location information)   kallsyms                 rcu_accelerate_cbs
2        4.0e-05  (no location information)   kallsyms                 rwsem_spin_on_owner
2        4.0e-05  (no location information)   kallsyms                 security_inode_permission
2        4.0e-05  (no location information)   kallsyms                 security_mmap_addr
2        4.0e-05  (no location information)   kallsyms                 security_vm_enough_memory_mm
2        4.0e-05  (no location information)   kallsyms                 seq_release_net
2        4.0e-05  (no location information)   kallsyms                 set_normalized_timespec
2        4.0e-05  (no location information)   kallsyms                 smp_call_function_single
2        4.0e-05  (no location information)   kallsyms                 split_huge_page_address
2        4.0e-05  (no location information)   kallsyms                 sys_open
2        4.0e-05  (no location information)   kallsyms                 tick_do_update_jiffies64
2        4.0e-05  (no location information)   kallsyms                 tlb_gather_mmu
2        4.0e-05  (no location information)   kallsyms                 touch_atime
2        4.0e-05  (no location information)   kallsyms                 uncharge_list
2        4.0e-05  (no location information)   kallsyms                 unlink_anon_vmas
2        4.0e-05  (no location information)   kallsyms                 unmap_vmas
2        4.0e-05  (no location information)   kallsyms                 update_cfs_rq_h_load
2        4.0e-05  (no location information)   kallsyms                 virtblk_request_done
2        4.0e-05  (no location information)   kallsyms                 x86_pmu_enable
2        4.0e-05  (no location information)   kvm                      /kvm
2        4.0e-05  htp_table.c:43              libhtp-0.5.19.so.1.0.0   _htp_table_add.isra.0
2        4.0e-05  bstr.c:43                   libhtp-0.5.19.so.1.0.0   bstr_alloc
2        4.0e-05  bstr.c:398                  libhtp-0.5.19.so.1.0.0   bstr_util_mem_to_pint
2        4.0e-05  htp_connection.c:68         libhtp-0.5.19.so.1.0.0   htp_conn_close
2        4.0e-05  htp_response.c:349          libhtp-0.5.19.so.1.0.0   htp_connp_RES_BODY_CHUNKED_LENGTH
2        4.0e-05  htp_connection_parser.c:48  libhtp-0.5.19.so.1.0.0   htp_connp_close
2        4.0e-05  htp_connection_parser.c:154 libhtp-0.5.19.so.1.0.0   htp_connp_get_user_data
2        4.0e-05  htp_connection_parser.c:190 libhtp-0.5.19.so.1.0.0   htp_connp_tx_create
2        4.0e-05  htp_hooks.c:74              libhtp-0.5.19.so.1.0.0   htp_hook_destroy
2        4.0e-05  htp_list.c:47               libhtp-0.5.19.so.1.0.0   htp_list_array_create
2        4.0e-05  htp_list.c:117              libhtp-0.5.19.so.1.0.0   htp_list_array_push
2        4.0e-05  htp_util.c:486              libhtp-0.5.19.so.1.0.0   htp_parse_hostport
2        4.0e-05  htp_util.c:283              libhtp-0.5.19.so.1.0.0   htp_parse_positive_integer_whitespace
2        4.0e-05  htp_util.c:639              libhtp-0.5.19.so.1.0.0   htp_parse_uri
2        4.0e-05  htp_table.c:128             libhtp-0.5.19.so.1.0.0   htp_table_clear
2        4.0e-05  htp_table.c:151             libhtp-0.5.19.so.1.0.0   htp_table_create
2        4.0e-05  htp_transaction.c:54        libhtp-0.5.19.so.1.0.0   htp_tx_create
2        4.0e-05  htp_transaction.c:859       libhtp-0.5.19.so.1.0.0   htp_tx_state_request_complete
2        4.0e-05  htp_transaction.c:1016      libhtp-0.5.19.so.1.0.0   htp_tx_state_response_complete_ex
2        4.0e-05  htp_transaction.c:1138      libhtp-0.5.19.so.1.0.0   htp_tx_state_response_start
2        4.0e-05  htp_util.c:2553             libhtp-0.5.19.so.1.0.0   htp_uri_free
2        4.0e-05  htp_urlencoded.c:208        libhtp-0.5.19.so.1.0.0   htp_urlenp_destroy
2        4.0e-05  app-layer.c:541             suricata                 AppLayerGetProtoByName
2        4.0e-05  app-layer-parser.c:834      suricata                 AppLayerParserGetTxDetectState
2        4.0e-05  app-layer-parser.c:1067     suricata                 AppLayerParserTriggerRawStreamReassembly
2        4.0e-05  util-byte.c:316             suricata                 ByteExtractStringInt32
2        4.0e-05  util-byte.c:218             suricata                 ByteExtractStringUint16
2        4.0e-05  util-byte.c:197             suricata                 ByteExtractStringUint32
2        4.0e-05  util-crypt.c:228            suricata                 ComputeSHA1
2        4.0e-05  app-layer-dns-common.c:1006 suricata                 DNSCreateTypeString
2        4.0e-05  app-layer-dns-common.c:78   suricata                 DNSDecrMemcap
2        4.0e-05  app-layer-dns-udp.c:311     suricata                 DNSUdpProbingParser
2        4.0e-05  detect-engine-state.c:983   suricata                 DeStateDetectContinueDetection
2        4.0e-05  decode-icmpv4.c:53          suricata                 DecodePartialIPV4
2        4.0e-05  app-layer-tls-handshake.c:89 suricata                 DecodeTLSHandshakeServerCertificate
2        4.0e-05  defrag-hash.c:125           suricata                 DefragInitConfig
2        4.0e-05  util-decode-der.c:782       suricata                 DerFree
2        4.0e-05  detect-engine-address.c:255 suricata                 DetectAddressCleanupList
2        4.0e-05  detect-engine-hsbd.c:345    suricata                 DetectEngineInspectHttpServerBody
2        4.0e-05  detect.c:3066               suricata                 DetectEngineLookupFlowAddSig
2        4.0e-05  detect-http-header.c:119    suricata                 DetectHttpHeaderSetup
2        4.0e-05  detect-csum.c:805           suricata                 DetectICMPV6CsumMatch
2        4.0e-05  detect-engine-port.c:1529   suricata                 DetectPortIsValidRange
2        4.0e-05  detect-uricontent.c:250     suricata                 DetectUricontentInspectMpm
2        4.0e-05  util-file.c:242             suricata                 FileContainerAlloc
2        4.0e-05  util-file.c:746             suricata                 FileDisableMagic
2        4.0e-05  util-file.c:373             suricata                 FileFree
2        4.0e-05  util-file.c:550             suricata                 FileOpenFile
2        4.0e-05  flow-queue.c:73             suricata                 FlowEnqueue
2        4.0e-05  flow.c:348                  suricata                 FlowInitConfig
2        4.0e-05  util-var.c:94               suricata                 GenericVarAppend
2        4.0e-05  app-layer-htp.c:2031        suricata                 HTPCallbackRequestLine
2        4.0e-05  app-layer-htp-file.c:82     suricata                 HTPFileOpen
2        4.0e-05  app-layer-htp.c:580         suricata                 HTPHandleError
2        4.0e-05  util-hashlist.c:35          suricata                 HashListTableInit
2        4.0e-05  app-layer-htp-body.c:204    suricata                 HtpBodyPrune
2        4.0e-05  detect-engine-mpm.c:445     suricata                 HttpCookiePatternSearch
2        4.0e-05  detect-engine-mpm.c:387     suricata                 HttpRawHeaderPatternSearch
2        4.0e-05  output-json-stats.c:175     suricata                 JsonStatsLogger
2        4.0e-05  log-httplog.c:522           suricata                 LogHttpLogger
2        4.0e-05  log-stats.c:72              suricata                 LogStatsLogger
2        4.0e-05  output-flow.c:88            suricata                 OutputFlowLog
2        4.0e-05  util-pool-thread.c:176      suricata                 PoolThreadReturn
2        4.0e-05  runmodes.c:461              suricata                 RunModeOutputFileEnabled
2        4.0e-05  util-radix-tree.c:45        suricata                 SCRadixAllocSCRadixUserData
2        4.0e-05  detect-engine-siggroup.c:766 suricata                 SigGroupHeadDPortHashAdd
2        4.0e-05  detect-engine-siggroup.c:708 suricata                 SigGroupHeadHashLookup
2        4.0e-05  detect-engine-iponly.c:504  suricata                 SigNumArrayNew.isra.1
2        4.0e-05  counters.c:410              suricata                 StatsWakeupThread
2        4.0e-05  stream.c:101                suricata                 StreamMsgGetFromPool
2        4.0e-05  stream-tcp-reassemble.c:176 suricata                 TcpSegmentPoolInit
2        4.0e-05  detect-engine-threshold.c:141 suricata                 ThresholdTimeoutCheck
2        4.0e-05  util-var-name.c:56          suricata                 VariableNameCompare
2        4.0e-05  util-var-name.c:139         suricata                 VariableNameGetIdx
1        2.0e-05  (no location information)   kallsyms                 SYSC_newfstat
1        2.0e-05  (no location information)   kallsyms                 __alloc_fd
1        2.0e-05  (no location information)   kallsyms                 __blk_mq_complete_request
1        2.0e-05  (no location information)   kallsyms                 __blk_mq_complete_request_remote
1        2.0e-05  (no location information)   kallsyms                 __blocking_notifier_call_chain
1        2.0e-05  (no location information)   kallsyms                 __d_alloc
1        2.0e-05  (no location information)   kallsyms                 __dec_zone_state
1        2.0e-05  (no location information)   kallsyms                 __dentry_kill
1        2.0e-05  (no location information)   kallsyms                 __inode_wait_for_writeback
1        2.0e-05  (no location information)   kallsyms                 __nlmsg_put
1        2.0e-05  (no location information)   kallsyms                 __note_gp_changes
1        2.0e-05  (no location information)   kallsyms                 __split_vma.isra.33
1        2.0e-05  (no location information)   kallsyms                 __tlb_remove_page
1        2.0e-05  (no location information)   kallsyms                 __udp4_lib_rcv
1        2.0e-05  (no location information)   kallsyms                 __vfs_read
1        2.0e-05  (no location information)   kallsyms                 _raw_spin_unlock_bh
1        2.0e-05  (no location information)   kallsyms                 apparmor_file_open
1        2.0e-05  (no location information)   kallsyms                 apparmor_socket_getsockopt
1        2.0e-05  (no location information)   kallsyms                 arp_hash
1        2.0e-05  (no location information)   kallsyms                 bio_disassociate_task
1        2.0e-05  (no location information)   kallsyms                 bio_put
1        2.0e-05  (no location information)   kallsyms                 blk_mq_free_request
1        2.0e-05  (no location information)   kallsyms                 blk_mq_put_tag
1        2.0e-05  (no location information)   kallsyms                 blk_mq_start_stopped_hw_queues
1        2.0e-05  (no location information)   kallsyms                 bt_clear_tag
1        2.0e-05  (no location information)   kallsyms                 bvec_free
1        2.0e-05  (no location information)   kallsyms                 calc_global_load
1        2.0e-05  (no location information)   kallsyms                 call_rcu_sched
1        2.0e-05  (no location information)   kallsyms                 copy_page_to_iter_iovec
1        2.0e-05  (no location information)   kallsyms                 cp_new_stat
1        2.0e-05  (no location information)   kallsyms                 cpumask_any_but
1        2.0e-05  (no location information)   kallsyms                 d_rehash
1        2.0e-05  (no location information)   kallsyms                 default_wake_function
1        2.0e-05  (no location information)   kallsyms                 dev_ioctl
1        2.0e-05  (no location information)   kallsyms                 dev_seq_show
1        2.0e-05  (no location information)   kallsyms                 do_huge_pmd_anonymous_page
1        2.0e-05  (no location information)   kallsyms                 do_mmap_pgoff
1        2.0e-05  (no location information)   kallsyms                 do_notify_resume
1        2.0e-05  (no location information)   kallsyms                 do_prlimit
1        2.0e-05  (no location information)   kallsyms                 do_set_pte
1        2.0e-05  (no location information)   kallsyms                 drop_links.isra.9
1        2.0e-05  (no location information)   kallsyms                 ext4_es_find_delayed_extent_range
1        2.0e-05  (no location information)   kallsyms                 ext4_file_open
1        2.0e-05  (no location information)   kallsyms                 ext4_mpage_readpages
1        2.0e-05  (no location information)   kallsyms                 file_ra_state_init
1        2.0e-05  (no location information)   kallsyms                 fprop_reflect_period_percpu.isra.5
1        2.0e-05  (no location information)   kallsyms                 free_pcppages_bulk
1        2.0e-05  (no location information)   kallsyms                 free_pgtables
1        2.0e-05  (no location information)   kallsyms                 fsnotify_clear_marks_by_inode
1        2.0e-05  (no location information)   kallsyms                 generic_make_request_checks
1        2.0e-05  (no location information)   kallsyms                 generic_smp_call_function_single_interrupt
1        2.0e-05  (no location information)   kallsyms                 get_empty_filp
1        2.0e-05  (no location information)   kallsyms                 get_partial_node.isra.64
1        2.0e-05  (no location information)   kallsyms                 getname
1        2.0e-05  (no location information)   kallsyms                 getname_flags
1        2.0e-05  (no location information)   kallsyms                 getnstimeofday64
1        2.0e-05  (no location information)   kallsyms                 hrtimer_forward
1        2.0e-05  (no location information)   kallsyms                 ima_file_free
1        2.0e-05  (no location information)   kallsyms                 inet_ioctl
1        2.0e-05  (no location information)   kallsyms                 inode_congested
1        2.0e-05  (no location information)   kallsyms                 inode_init_always
1        2.0e-05  (no location information)   kallsyms                 insert_work
1        2.0e-05  (no location information)   kallsyms                 int_careful
1        2.0e-05  (no location information)   kallsyms                 intel_pmu_nhm_enable_all
1        2.0e-05  (no location information)   kallsyms                 iowrite16
1        2.0e-05  (no location information)   kallsyms                 ip_handle_martian_source.isra.27
1        2.0e-05  (no location information)   kallsyms                 kfree_put_link
1        2.0e-05  (no location information)   kallsyms                 ksize
1        2.0e-05  (no location information)   kallsyms                 ktime_add_safe
1        2.0e-05  (no location information)   kallsyms                 lock_timer_base.isra.22
1        2.0e-05  (no location information)   kallsyms                 lockref_put_return
1        2.0e-05  (no location information)   kallsyms                 locks_remove_posix
1        2.0e-05  (no location information)   kallsyms                 lookup_dcache
1        2.0e-05  (no location information)   kallsyms                 lru_add_drain_cpu
1        2.0e-05  (no location information)   kallsyms                 make_kgid
1        2.0e-05  (no location information)   kallsyms                 mem_cgroup_update_page_stat
1        2.0e-05  (no location information)   kallsyms                 mempolicy_slab_node
1        2.0e-05  (no location information)   kallsyms                 native_flush_tlb_others
1        2.0e-05  (no location information)   kallsyms                 native_read_msr_safe
1        2.0e-05  (no location information)   kallsyms                 native_send_call_func_single_ipi
1        2.0e-05  (no location information)   kallsyms                 new_sync_read
1        2.0e-05  (no location information)   kallsyms                 ntp_tick_length
1        2.0e-05  (no location information)   kallsyms                 page_add_file_rmap
1        2.0e-05  (no location information)   kallsyms                 path_openat
1        2.0e-05  (no location information)   kallsyms                 perf_pmu_enable.part.84
1        2.0e-05  (no location information)   kallsyms                 pid_delete_dentry
1        2.0e-05  (no location information)   kallsyms                 pid_vnr
1        2.0e-05  (no location information)   kallsyms                 poll_freewait
1        2.0e-05  (no location information)   kallsyms                 poll_schedule_timeout
1        2.0e-05  (no location information)   kallsyms                 proc_evict_inode
1        2.0e-05  (no location information)   kallsyms                 proc_lookup
1        2.0e-05  (no location information)   kallsyms                 proc_self_follow_link
1        2.0e-05  (no location information)   kallsyms                 process_measurement
1        2.0e-05  (no location information)   kallsyms                 put_cpu_partial
1        2.0e-05  (no location information)   kallsyms                 put_dec
1        2.0e-05  (no location information)   kallsyms                 putname
1        2.0e-05  (no location information)   kallsyms                 radix_tree_node_ctor
1        2.0e-05  (no location information)   kallsyms                 raw_notifier_call_chain
1        2.0e-05  (no location information)   kallsyms                 rcu_report_qs_rnp
1        2.0e-05  (no location information)   kallsyms                 rwsem_wake
1        2.0e-05  (no location information)   kallsyms                 sched_slice.isra.54
1        2.0e-05  (no location information)   kallsyms                 schedule_hrtimeout_range_clock
1        2.0e-05  (no location information)   kallsyms                 second_overflow
1        2.0e-05  (no location information)   kallsyms                 select_estimate_accuracy.part.6
1        2.0e-05  (no location information)   kallsyms                 seq_vprintf
1        2.0e-05  (no location information)   kallsyms                 skip_atoi
1        2.0e-05  (no location information)   kallsyms                 sockfd_lookup_light
1        2.0e-05  (no location information)   kallsyms                 strnlen
1        2.0e-05  (no location information)   kallsyms                 sync_mm_rss
1        2.0e-05  (no location information)   kallsyms                 sys_access
1        2.0e-05  (no location information)   kallsyms                 sys_close
1        2.0e-05  (no location information)   kallsyms                 sys_getsockopt
1        2.0e-05  (no location information)   kallsyms                 sys_munmap
1        2.0e-05  (no location information)   kallsyms                 sys_openat
1        2.0e-05  (no location information)   kallsyms                 sys_poll
1        2.0e-05  (no location information)   kallsyms                 syscall_return
1        2.0e-05  (no location information)   kallsyms                 task_work_run
1        2.0e-05  (no location information)   kallsyms                 tcp_ack
1        2.0e-05  (no location information)   kallsyms                 tcp_v4_do_rcv
1        2.0e-05  (no location information)   kallsyms                 terminate_walk
1        2.0e-05  (no location information)   kallsyms                 tick_sched_do_timer
1        2.0e-05  (no location information)   kallsyms                 tick_sched_handle.isra.14
1        2.0e-05  (no location information)   kallsyms                 tlb_flush_mmu_tlbonly
1        2.0e-05  (no location information)   kallsyms                 truncate_inode_pages_final
1        2.0e-05  (no location information)   kallsyms                 try_module_get
1        2.0e-05  (no location information)   kallsyms                 uhci_irq
1        2.0e-05  (no location information)   kallsyms                 update_rq_clock
1        2.0e-05  (no location information)   kallsyms                 update_vsyscall
1        2.0e-05  (no location information)   kallsyms                 uprobe_munmap
1        2.0e-05  (no location information)   kallsyms                 user_path_at_empty
1        2.0e-05  (no location information)   kallsyms                 vfs_fstat
1        2.0e-05  (no location information)   kallsyms                 vm_munmap
1        2.0e-05  (no location information)   kallsyms                 vma_dup_policy
1        2.0e-05  (no location information)   kallsyms                 vma_rb_erase
1        2.0e-05  (no location information)   kallsyms                 wake_up_bit
1        2.0e-05  (no location information)   kallsyms                 wb_domain_writeout_inc
1        2.0e-05  (no location information)   kallsyms                 wq_worker_waking_up
1        2.0e-05  (no location information)   kallsyms                 x2apic_send_IPI_allbutself
1        2.0e-05  (no location information)   kallsyms                 xfer_secondary_pool
1        2.0e-05  bstr.c:81                   libhtp-0.5.19.so.1.0.0   bstr_add_mem_noex
1        2.0e-05  bstr.c:231                  libhtp-0.5.19.so.1.0.0   bstr_cmp_nocase
1        2.0e-05  bstr.c:327                  libhtp-0.5.19.so.1.0.0   bstr_to_lowercase
1        2.0e-05  bstr.c:346                  libhtp-0.5.19.so.1.0.0   bstr_util_cmp_mem
1        2.0e-05  bstr.c:508                  libhtp-0.5.19.so.1.0.0   bstr_util_mem_trim
1        2.0e-05  htp_connection.c:74         libhtp-0.5.19.so.1.0.0   htp_conn_destroy
1        2.0e-05  htp_connection.c:161        libhtp-0.5.19.so.1.0.0   htp_conn_track_outbound_data
1        2.0e-05  htp_request.c:576           libhtp-0.5.19.so.1.0.0   htp_connp_REQ_BODY_DETERMINE
1        2.0e-05  htp_request.c:795           libhtp-0.5.19.so.1.0.0   htp_connp_REQ_FINALIZE
1        2.0e-05  htp_request.c:731           libhtp-0.5.19.so.1.0.0   htp_connp_REQ_LINE_complete
1        2.0e-05  htp_request.c:713           libhtp-0.5.19.so.1.0.0   htp_connp_REQ_PROTOCOL
1        2.0e-05  htp_response.c:440          libhtp-0.5.19.so.1.0.0   htp_connp_RES_BODY_IDENTITY_STREAM_CLOSE
1        2.0e-05  htp_response.c:759          libhtp-0.5.19.so.1.0.0   htp_connp_RES_LINE
1        2.0e-05  htp_connection_parser.c:123 libhtp-0.5.19.so.1.0.0   htp_connp_destroy_all
1        2.0e-05  htp_util.c:398              libhtp-0.5.19.so.1.0.0   htp_connp_is_line_folded
1        2.0e-05  htp_request.c:249           libhtp-0.5.19.so.1.0.0   htp_connp_req_consolidate_data
1        2.0e-05  htp_request.c:91            libhtp-0.5.19.so.1.0.0   htp_connp_req_receiver_send_data
1        2.0e-05  htp_connection_parser.c:214 libhtp-0.5.19.so.1.0.0   htp_connp_tx_remove
1        2.0e-05  htp_util.c:175              libhtp-0.5.19.so.1.0.0   htp_convert_method_to_number
1        2.0e-05  htp_util.c:113              libhtp-0.5.19.so.1.0.0   htp_is_token
1        2.0e-05  htp_list.c:70               libhtp-0.5.19.so.1.0.0   htp_list_array_clear
1        2.0e-05  htp_util.c:1694             libhtp-0.5.19.so.1.0.0   htp_normalize_parsed_uri
1        2.0e-05  htp_util.c:613              libhtp-0.5.19.so.1.0.0   htp_parse_header_hostport
1        2.0e-05  htp_parsers.c:52            libhtp-0.5.19.so.1.0.0   htp_parse_protocol
1        2.0e-05  htp_parsers.c:87            libhtp-0.5.19.so.1.0.0   htp_parse_status
1        2.0e-05  htp_transaction.c:1196      libhtp-0.5.19.so.1.0.0   htp_tx_is_complete
1        2.0e-05  htp_transaction.c:753       libhtp-0.5.19.so.1.0.0   htp_tx_res_process_body_data_decompressor_callback
1        2.0e-05  htp_transaction.c:237       libhtp-0.5.19.so.1.0.0   htp_tx_set_user_data
1        2.0e-05  htp_util.c:2567             libhtp-0.5.19.so.1.0.0   htp_uri_alloc
1        2.0e-05  htp_util.c:1478             libhtp-0.5.19.so.1.0.0   htp_urldecode_inplace
1        2.0e-05  pcre_compile.c:955          libpcre.so.3.13.1        is_counted_repeat.part.0
1        2.0e-05  pcre_compile.c:8522         libpcre.so.3.13.1        is_startline
1        2.0e-05  pcre_get.c:659              libpcre.so.3.13.1        pcre_free_substring
1        2.0e-05  app-layer-events.c:123      suricata                 AppLayerDecoderEventsResetEvents
1        2.0e-05  app-layer-parser.c:790      suricata                 AppLayerParserGetFirstDataDir
1        2.0e-05  app-layer-parser.c:806      suricata                 AppLayerParserGetTransactionActive
1        2.0e-05  app-layer-parser.c:843      suricata                 AppLayerParserSetTxDetectState
1        2.0e-05  app-layer-protos.c:31       suricata                 AppProtoToString
1        2.0e-05  util-decode-der-get.c:141   suricata                 Asn1DerGetIssuerDN
1        2.0e-05  util-byte.c:260             suricata                 ByteExtractStringSigned
1        2.0e-05  counters.c:966              suricata                 CountersIdHashFunc
1        2.0e-05  detect.c:3116               suricata                 CreateGroupedAddrListCmpMpmMinlen
1        2.0e-05  app-layer-dcerpc.c:1935     suricata                 DCERPCParseResponse
1        2.0e-05  app-layer-dns-common.c:226  suricata                 DNSGetAlstateProgress
1        2.0e-05  app-layer-dns-common.c:396  suricata                 DNSGetTxDetectState
1        2.0e-05  app-layer-dns-common.c:409  suricata                 DNSStateAlloc
1        2.0e-05  app-layer-dns-common.c:329  suricata                 DNSStateTransactionFree
1        2.0e-05  app-layer-dns-common.c:459  suricata                 DNSValidateRequestHeader
1        2.0e-05  app-layer-dns-common.c:487  suricata                 DNSValidateResponseHeader
1        2.0e-05  detect-engine-state.c:168   suricata                 DeStateSignatureAppend
1        2.0e-05  util-decode-der.c:501       suricata                 DecodeAsn1DerOctetString
1        2.0e-05  util-decode-der.c:557       suricata                 DecodeAsn1DerPrintableString
1        2.0e-05  util-decode-der.c:751       suricata                 DecodeDer
1        2.0e-05  decode-ipv4.c:291           suricata                 DecodeIPV4Options
1        2.0e-05  detect-app-layer-event.c:203 suricata                 DetectAppLayerEventParse
1        2.0e-05  detect-app-layer-event.c:167 suricata                 DetectAppLayerEventParseAppP1
1        2.0e-05  detect-byte-extract.c:541   suricata                 DetectByteExtractSetup
1        2.0e-05  detect-dsize.c:141          suricata                 DetectDsizeParse
1        2.0e-05  detect-engine-event.c:139   suricata                 DetectEngineEventParse
1        2.0e-05  detect-engine-hhd.c:241     suricata                 DetectEngineInspectHttpHeader
1        2.0e-05  detect-engine-hcbd.c:226    suricata                 DetectEngineRunHttpClientBodyMpm
1        2.0e-05  detect-engine-hsbd.c:320    suricata                 DetectEngineRunHttpServerBodyMpm
1        2.0e-05  detect-engine-state.c:267   suricata                 DetectEngineStateAlloc
1        2.0e-05  detect-engine-state.c:277   suricata                 DetectEngineStateFlowAlloc
1        2.0e-05  detect-flags.c:118          suricata                 DetectFlagsMatch
1        2.0e-05  detect-http-ua.c:100        suricata                 DetectHttpUASetup
1        2.0e-05  detect-isdataat.c:140       suricata                 DetectIsdataatParse
1        2.0e-05  detect-isdataat.c:251       suricata                 DetectIsdataatSetup
1        2.0e-05  detect-offset.c:58          suricata                 DetectOffsetSetup
1        2.0e-05  detect-pcre.c:270           suricata                 DetectPcreSetList
1        2.0e-05  detect-engine-port.c:1597   suricata                 DetectPortDpHashInit
1        2.0e-05  detect-engine-port.c:1653   suricata                 DetectPortDpHashLookup
1        2.0e-05  detect-engine-port.c:1629   suricata                 DetectPortDpHashReset
1        2.0e-05  detect-engine-port.c:899    suricata                 DetectPortJoin
1        2.0e-05  detect-threshold.c:245      suricata                 DetectThresholdSetup
1        2.0e-05  stream-tcp-reassemble.c:2564 suricata                 DoHandleGap
1        2.0e-05  util-file.c:351             suricata                 FileAlloc
1        2.0e-05  util-file.c:477             suricata                 FileAppendData
1        2.0e-05  flow-bit.c:90               suricata                 FlowBitSet
1        2.0e-05  flow-storage.c:60           suricata                 FlowFreeStorage
1        2.0e-05  flow-hash.c:517             suricata                 FlowGetFlowFromHashByPacket
1        2.0e-05  flow-manager.c:561          suricata                 FlowManager
1        2.0e-05  flow-queue.c:147            suricata                 FlowMoveToSpare
1        2.0e-05  flow.c:114                  suricata                 FlowUpdateSpareFlows
1        2.0e-05  flow-var.c:127              suricata                 FlowVarFree
1        2.0e-05  app-layer-htp.c:1963        suricata                 HTPCallbackRequest
1        2.0e-05  app-layer-htp.c:2086        suricata                 HTPCallbackRequestHeaderData
1        2.0e-05  app-layer-htp.c:2123        suricata                 HTPCallbackResponseHeaderData
1        2.0e-05  app-layer-htp-mem.c:125     suricata                 HTPCalloc
1        2.0e-05  app-layer-htp-file.c:268    suricata                 HTPFileClose
1        2.0e-05  app-layer-htp-file.c:214    suricata                 HTPFileStoreChunk
1        2.0e-05  app-layer-htp.c:2654        suricata                 HTPSetTxDetectState
1        2.0e-05  app-layer-htp.c:2605        suricata                 HTPStateTransactionFree
1        2.0e-05  app-layer-htp.c:2571        suricata                 HTPStateTruncate
1        2.0e-05  detect-engine-mpm.c:473     suricata                 HttpRawUriPatternSearch
1        2.0e-05  log-stats.c:221             suricata                 LogStatsLogInitCtx
1        2.0e-05  log-stats.c:167             suricata                 LogStatsLogThreadInit
1        2.0e-05  util-ip.c:100               suricata                 MaskIPNetblock
1        2.0e-05  util-mpm.c:234              suricata                 MpmFactoryReClaimMpmCtx
